time,irradiance,temperature,voltage,current,power,source_site,weather_condition,source_file
2023-01-02 05:35:00,-1.1989,-3.3754,116.19,1.6647,-1.1647,PVDAQ_10,night_or_low_power,system_10_2023_01_02.csv
2023-01-02 05:36:00,-1.1989,-3.3723,116.13,1.6658,-1.2313,PVDAQ_10,night_or_low_power,system_10_2023_01_02.csv
2023-01-02 05:37:00,-1.1716,-3.3659,116.1,1.6652,-1.0871,PVDAQ_10,night_or_low_power,system_10_2023_01_02.csv
2023-01-02 05:38:00,-1.3079,-3.3563,116.08,1.665,-1.1314,PVDAQ_10,night_or_low_power,system_10_2023_01_02.csv
2023-01-02 05:39:00,-1.2806,-3.3468,116.11,1.6655,-1.1647,PVDAQ_10,night_or_low_power,system_10_2023_01_02.csv
2023-01-02 05:40:00,-1.2806,-3.3342,116.17,1.6652,-1.2535,PVDAQ_10,night_or_low_power,system_10_2023_01_02.csv
2023-01-02 05:41:00,-1.3623,-3.3191,116.16,1.6641,-1.1425,PVDAQ_10,night_or_low_power,system_10_2023_01_02.csv
2023-01-02 05:42:00,-1.2261,-3.3119,116.18,1.665,-1.1647,PVDAQ_10,night_or_low_power,system_10_2023_01_02.csv
2023-01-02 05:43:00,-1.2806,-3.3199,116.12,1.6652,-1.0871,PVDAQ_10,night_or_low_power,system_10_2023_01_02.csv
2023-01-02 05:44:00,-1.2534,-3.3303,116.16,1.6661,-0.93178,PVDAQ_10,night_or_low_power,system_10_2023_01_02.csv
2023-01-02 05:45:00,-1.1989,-3.3352,116.21,1.6655,-1.198,PVDAQ_10,night_or_low_power,system_10_2023_01_02.csv
2023-01-02 05:46:00,-1.2534,-3.3346,116.37,1.6658,-1.4753,PVDAQ_10,night_or_low_power,system_10_2023_01_02.csv
2023-01-02 05:47:00,-1.3079,-3.3409,116.36,1.665,-1.0316,PVDAQ_10,night_or_low_power,system_10_2023_01_02.csv
2023-01-02 05:48:00,-1.3351,-3.3438,116.13,1.6633,-1.1425,PVDAQ_10,night_or_low_power,system_10_2023_01_02.csv
2023-01-02 05:49:00,-1.3351,-3.3513,116.03,1.6661,-1.2535,PVDAQ_10,night_or_low_power,system_10_2023_01_02.csv
2023-01-02 05:50:00,-1.4441,-3.3569,116.04,1.6669,-1.198,PVDAQ_10,night_or_low_power,system_10_2023_01_02.csv
2023-01-02 05:51:00,-1.4713,-3.3621,116.1,1.6644,-1.3533,PVDAQ_10,night_or_low_power,system_10_2023_01_02.csv
2023-01-02 05:52:00,-1.3351,-3.3736,116.09,1.6658,-1.2424,PVDAQ_10,night_or_low_power,system_10_2023_01_02.csv
2023-01-02 05:53:00,-1.3624,-3.3895,116.14,1.6655,-1.0094,PVDAQ_10,night_or_low_power,system_10_2023_01_02.csv
2023-01-02 05:54:00,-1.3896,-3.3928,116.28,1.6652,-1.1425,PVDAQ_10,night_or_low_power,system_10_2023_01_02.csv
2023-01-02 05:55:00,-1.3624,-3.3993,116.31,1.665,-1.2091,PVDAQ_10,night_or_low_power,system_10_2023_01_02.csv
2023-01-02 05:56:00,-1.4169,-3.4041,116.12,1.6655,-1.3755,PVDAQ_10,night_or_low_power,system_10_2023_01_02.csv
2023-01-02 05:57:00,-1.3351,-3.4021,116.16,1.665,-1.1758,PVDAQ_10,night_or_low_power,system_10_2023_01_02.csv
2023-01-02 05:58:00,-1.3351,-3.4011,116.14,1.6655,-1.2091,PVDAQ_10,night_or_low_power,system_10_2023_01_02.csv
2023-01-02 05:59:00,-1.3079,-3.4019,116.09,1.6647,-1.3533,PVDAQ_10,night_or_low_power,system_10_2023_01_02.csv
2023-01-02 06:00:00,-1.3079,-3.4022,116.1,1.6647,-1.0982,PVDAQ_10,night_or_low_power,system_10_2023_01_02.csv
2023-01-02 06:01:00,-1.3079,-3.4096,116.14,1.6642,-1.1537,PVDAQ_10,night_or_low_power,system_10_2023_01_02.csv
2023-01-02 06:02:00,-1.3896,-3.4096,116.0,1.6642,-1.0316,PVDAQ_10,night_or_low_power,system_10_2023_01_02.csv
2023-01-02 06:03:00,-1.3079,-3.4083,115.93,1.6642,-0.7543199999999999,PVDAQ_10,night_or_low_power,system_10_2023_01_02.csv
2023-01-02 06:04:00,-1.3079,-3.4211,115.94,1.6647,-1.2868,PVDAQ_10,night_or_low_power,system_10_2023_01_02.csv
2023-01-02 06:05:00,-1.2806,-3.4315,115.99,1.665,-1.1204,PVDAQ_10,night_or_low_power,system_10_2023_01_02.csv
2023-01-02 06:06:00,-1.3079,-3.4445,116.01,1.6633,-0.7543199999999999,PVDAQ_10,night_or_low_power,system_10_2023_01_02.csv
2023-01-02 06:07:00,-1.3079,-3.4627,115.98,1.6636,-0.8985199999999999,PVDAQ_10,night_or_low_power,system_10_2023_01_02.csv
2023-01-02 06:08:00,-1.3079,-3.4786,115.91,1.6653,-1.0205,PVDAQ_10,night_or_low_power,system_10_2023_01_02.csv
2023-01-02 06:09:00,-1.3896,-3.4854,115.94,1.6653,-1.0427,PVDAQ_10,night_or_low_power,system_10_2023_01_02.csv
2023-01-02 06:10:00,-1.3078,-3.4791,115.93,1.6644,-0.94289,PVDAQ_10,night_or_low_power,system_10_2023_01_02.csv
2023-01-02 06:11:00,-1.3078,-3.4728,115.88,1.6658,-1.3866,PVDAQ_10,night_or_low_power,system_10_2023_01_02.csv
2023-01-02 06:12:00,-1.3078,-3.4714,115.89,1.665,-1.2091,PVDAQ_10,night_or_low_power,system_10_2023_01_02.csv
2023-01-02 06:13:00,-1.3078,-3.4754,116.77,1.6655,-1.2646,PVDAQ_10,night_or_low_power,system_10_2023_01_02.csv
2023-01-02 06:14:00,-1.3078,-3.4802,116.76,1.6653,-1.2091,PVDAQ_10,night_or_low_power,system_10_2023_01_02.csv
2023-01-02 06:15:00,-1.3078,-3.4759,116.77,1.6628,-0.83196,PVDAQ_10,night_or_low_power,system_10_2023_01_02.csv
2023-01-02 06:16:00,-1.2806,-3.4679,116.76,1.6655,-1.2202,PVDAQ_10,night_or_low_power,system_10_2023_01_02.csv
2023-01-02 06:17:00,-1.2806,-3.456,116.76,1.663,-0.83196,PVDAQ_10,night_or_low_power,system_10_2023_01_02.csv
2023-01-02 06:18:00,-1.2806,-3.4425,116.75,1.6641,-0.8097699999999999,PVDAQ_10,night_or_low_power,system_10_2023_01_02.csv
2023-01-02 06:19:00,-1.2533,-3.4457,116.73,1.6655,-1.1758,PVDAQ_10,night_or_low_power,system_10_2023_01_02.csv
2023-01-02 06:20:00,-1.1988,-3.4393,116.72,1.6652,-1.1425,PVDAQ_10,night_or_low_power,system_10_2023_01_02.csv
2023-01-02 06:21:00,-1.1171,-3.4392,116.72,1.6663,-1.32,PVDAQ_10,night_or_low_power,system_10_2023_01_02.csv
2023-01-02 06:22:00,-1.1988,-3.4312,116.64,1.6658,-1.1758,PVDAQ_10,night_or_low_power,system_10_2023_01_02.csv
2023-01-02 06:23:00,-1.0354,-3.4297,116.7,1.6639,-0.96506,PVDAQ_10,night_or_low_power,system_10_2023_01_02.csv
2023-01-02 06:24:00,-1.0081,-3.4172,116.7,1.6641,-0.99834,PVDAQ_10,night_or_low_power,system_10_2023_01_02.csv
2023-01-02 06:25:00,-0.95362,-3.4076,116.61,1.665,-1.32,PVDAQ_10,night_or_low_power,system_10_2023_01_02.csv
2023-01-02 06:26:00,-1.0354,-3.4077,116.56,1.665,-1.076,PVDAQ_10,night_or_low_power,system_10_2023_01_02.csv
2023-01-02 06:27:00,-1.1988,-3.407,116.59,1.6647,-1.1647,PVDAQ_10,night_or_low_power,system_10_2023_01_02.csv
2023-01-02 06:28:00,-1.1171,-3.411,116.62,1.6633,-0.70993,PVDAQ_10,night_or_low_power,system_10_2023_01_02.csv
2023-01-02 06:29:00,0.7628899999999998,-3.4118,116.59,1.665,-1.0871,PVDAQ_10,night_or_low_power,system_10_2023_01_02.csv
2023-01-02 06:30:00,-0.4631799999999999,-3.4089,116.58,1.6636,-1.1204,PVDAQ_10,night_or_low_power,system_10_2023_01_02.csv
2023-01-02 06:31:00,-1.1443,-3.4105,116.55,1.6639,-1.1425,PVDAQ_10,night_or_low_power,system_10_2023_01_02.csv
2023-01-02 06:32:00,-1.0898,-3.4124,116.6,1.6652,-1.1647,PVDAQ_10,night_or_low_power,system_10_2023_01_02.csv
2023-01-02 06:33:00,-1.1171,-3.4125,116.59,1.6647,-1.076,PVDAQ_10,night_or_low_power,system_10_2023_01_02.csv
2023-01-02 06:34:00,-1.1988,-3.4133,116.61,1.6641,-1.2424,PVDAQ_10,night_or_low_power,system_10_2023_01_02.csv
2023-01-02 06:35:00,-1.1171,-3.4154,116.56,1.6658,-1.2867,PVDAQ_10,night_or_low_power,system_10_2023_01_02.csv
2023-01-02 06:36:00,-0.89914,-3.4118,116.59,1.6652,-1.0205,PVDAQ_10,night_or_low_power,system_10_2023_01_02.csv
2023-01-02 06:37:00,-1.0899,-3.4166,116.58,1.6641,-1.076,PVDAQ_10,night_or_low_power,system_10_2023_01_02.csv
2023-01-02 06:38:00,-0.89914,-3.4295,116.58,1.6655,-1.0205,PVDAQ_10,night_or_low_power,system_10_2023_01_02.csv
2023-01-02 06:39:00,-0.95364,-3.4322,116.56,1.665,-1.2535,PVDAQ_10,night_or_low_power,system_10_2023_01_02.csv
2023-01-02 06:40:00,-0.84465,-3.4346,116.55,1.6636,-0.77648,PVDAQ_10,night_or_low_power,system_10_2023_01_02.csv
2023-01-02 06:41:00,-1.0081,-3.4395,116.54,1.6655,-1.1869,PVDAQ_10,night_or_low_power,system_10_2023_01_02.csv
2023-01-02 06:42:00,-1.0354,-3.4435,116.55,1.6652,-1.2646,PVDAQ_10,night_or_low_power,system_10_2023_01_02.csv
2023-01-02 06:43:00,-1.2261,-3.4467,116.58,1.6655,-1.1758,PVDAQ_10,night_or_low_power,system_10_2023_01_02.csv
2023-01-02 06:44:00,-1.0899,-3.4517,116.59,1.6647,-1.2313,PVDAQ_10,night_or_low_power,system_10_2023_01_02.csv
2023-01-02 06:45:00,-0.8991599999999998,-3.4557,116.58,1.6639,-1.0871,PVDAQ_10,night_or_low_power,system_10_2023_01_02.csv
2023-01-02 06:46:00,-1.2806,-3.4605,116.61,1.663,-0.8319499999999999,PVDAQ_10,night_or_low_power,system_10_2023_01_02.csv
2023-01-02 06:47:00,-1.3624,-3.4615,116.63,1.6644,-1.1093,PVDAQ_10,night_or_low_power,system_10_2023_01_02.csv
2023-01-02 06:48:00,-1.1716,-3.4719,116.65,1.6644,-0.8763199999999999,PVDAQ_10,night_or_low_power,system_10_2023_01_02.csv
2023-01-02 06:49:00,-1.2534,-3.4703,116.62,1.6655,-1.4199,PVDAQ_10,night_or_low_power,system_10_2023_01_02.csv
2023-01-02 06:50:00,-1.2261,-3.4753,116.63,1.665,-1.1647,PVDAQ_10,night_or_low_power,system_10_2023_01_02.csv
2023-01-02 06:51:00,-1.1444,-3.4807,116.62,1.6647,-1.3422,PVDAQ_10,night_or_low_power,system_10_2023_01_02.csv
2023-01-02 06:52:00,-1.1171,-3.4759,116.64,1.6655,-1.1869,PVDAQ_10,night_or_low_power,system_10_2023_01_02.csv
2023-01-02 06:53:00,-1.2261,-3.4714,116.63,1.6647,-1.1425,PVDAQ_10,night_or_low_power,system_10_2023_01_02.csv
2023-01-02 06:54:00,-1.1989,-3.4651,116.62,1.6658,-1.0871,PVDAQ_10,night_or_low_power,system_10_2023_01_02.csv
2023-01-02 06:55:00,-1.2534,-3.4675,116.82,1.6658,-1.2202,PVDAQ_10,night_or_low_power,system_10_2023_01_02.csv
2023-01-02 06:56:00,-1.2534,-3.4693,117.57,1.6663,-1.0205,PVDAQ_10,night_or_low_power,system_10_2023_01_02.csv
2023-01-02 06:57:00,-1.3079,-3.4638,117.57,1.6658,-1.1425,PVDAQ_10,night_or_low_power,system_10_2023_01_02.csv
2023-01-02 06:58:00,-1.2534,-3.4495,117.54,1.6652,-1.2202,PVDAQ_10,night_or_low_power,system_10_2023_01_02.csv
2023-01-02 06:59:00,-1.1989,-3.4441,117.53,1.663,-0.49917,PVDAQ_10,night_or_low_power,system_10_2023_01_02.csv
2023-01-02 07:00:00,-0.98091,-3.4377,117.53,1.665,-1.1314,PVDAQ_10,night_or_low_power,system_10_2023_01_02.csv
2023-01-02 07:01:00,-1.0627,-3.4338,117.5,1.6652,-1.1204,PVDAQ_10,night_or_low_power,system_10_2023_01_02.csv
2023-01-02 07:02:00,-0.81742,-3.4348,117.48,1.6658,-1.076,PVDAQ_10,night_or_low_power,system_10_2023_01_02.csv
2023-01-02 07:03:00,-0.89917,-3.4308,117.44,1.665,-1.1647,PVDAQ_10,night_or_low_power,system_10_2023_01_02.csv
2023-01-02 07:04:00,-0.70843,-3.4315,117.36,1.6647,-1.1869,PVDAQ_10,night_or_low_power,system_10_2023_01_02.csv
2023-01-02 07:05:00,-0.6539399999999999,-3.4236,117.33,1.6647,-1.1093,PVDAQ_10,night_or_low_power,system_10_2023_01_02.csv
2023-01-02 07:06:00,-0.24523,-3.4244,117.37,1.6644,-1.2424,PVDAQ_10,night_or_low_power,system_10_2023_01_02.csv
2023-01-02 07:07:00,-0.13624,-3.4316,117.34,1.6658,-1.1869,PVDAQ_10,night_or_low_power,system_10_2023_01_02.csv
2023-01-02 07:08:00,-0.0544899999999999,-3.4351,117.38,1.6661,-1.1314,PVDAQ_10,night_or_low_power,system_10_2023_01_02.csv
2023-01-02 07:09:00,-0.02725,-3.4351,117.6,1.6661,-1.0982,PVDAQ_10,night_or_low_power,system_10_2023_01_02.csv
2023-01-02 07:10:00,0.0,-3.4248,117.58,1.6666,-1.198,PVDAQ_10,night_or_low_power,system_10_2023_01_02.csv
2023-01-02 07:11:00,0.0,-3.41,117.43,1.6647,-1.0427,PVDAQ_10,night_or_low_power,system_10_2023_01_02.csv
2023-01-02 07:12:00,0.0,-3.4068,117.4,1.6641,-1.1647,PVDAQ_10,night_or_low_power,system_10_2023_01_02.csv
2023-01-02 07:13:00,0.0,-3.4093,117.45,1.665,-1.5419,PVDAQ_10,night_or_low_power,system_10_2023_01_02.csv
2023-01-02 07:14:00,0.0,-3.4039,117.48,1.665,-1.2202,PVDAQ_10,night_or_low_power,system_10_2023_01_02.csv
2023-01-02 07:15:00,0.0,-3.4015,117.47,1.6658,-1.4088,PVDAQ_10,night_or_low_power,system_10_2023_01_02.csv
2023-01-02 07:16:00,0.0,-3.4007,117.45,1.6641,-1.2535,PVDAQ_10,night_or_low_power,system_10_2023_01_02.csv
2023-01-02 07:17:00,0.02725,-3.3807,117.45,1.6644,-0.93178,PVDAQ_10,night_or_low_power,system_10_2023_01_02.csv
2023-01-02 07:18:00,0.0817399999999999,-3.3672,117.42,1.6639,-0.85413,PVDAQ_10,night_or_low_power,system_10_2023_01_02.csv
2023-01-02 07:19:00,0.6267,-3.3521,117.4,1.6652,-1.0982,PVDAQ_10,night_or_low_power,system_10_2023_01_02.csv
2023-01-02 07:20:00,1.1444,-3.3434,117.41,1.6661,-1.4531,PVDAQ_10,night_or_low_power,system_10_2023_01_02.csv
2023-01-02 07:21:00,1.2534,-3.3323,117.62,1.6661,-1.1647,PVDAQ_10,night_or_low_power,system_10_2023_01_02.csv
2023-01-02 07:22:00,1.3351,-3.3247,117.7,1.665,-1.1758,PVDAQ_10,night_or_low_power,system_10_2023_01_02.csv
2023-01-02 07:23:00,1.3351,-3.3172,117.64,1.6661,-1.198,PVDAQ_10,night_or_low_power,system_10_2023_01_02.csv
2023-01-02 07:24:00,1.3351,-3.3164,117.66,1.6655,-1.198,PVDAQ_10,night_or_low_power,system_10_2023_01_02.csv
2023-01-02 07:25:00,1.7438,-3.3182,117.41,1.6652,-1.0427,PVDAQ_10,night_or_low_power,system_10_2023_01_02.csv
2023-01-02 07:26:00,1.7166,-3.3224,117.37,1.6655,-1.1536,PVDAQ_10,night_or_low_power,system_10_2023_01_02.csv
2023-01-02 07:27:00,1.9618,-3.3271,117.39,1.6647,-0.99834,PVDAQ_10,night_or_low_power,system_10_2023_01_02.csv
2023-01-02 07:28:00,1.7166,-3.3289,117.46,1.6661,-1.2202,PVDAQ_10,night_or_low_power,system_10_2023_01_02.csv
2023-01-02 07:29:00,1.3351,-3.3233,117.49,1.6645,-1.0095,PVDAQ_10,night_or_low_power,system_10_2023_01_02.csv
2023-01-02 07:30:00,1.5259,-3.3305,117.45,1.6656,-1.1315,PVDAQ_10,night_or_low_power,system_10_2023_01_02.csv
2023-01-02 07:31:00,1.9346,-3.3387,117.44,1.6661,-1.3201,PVDAQ_10,night_or_low_power,system_10_2023_01_02.csv
2023-01-02 07:32:00,1.9618,-3.3504,117.65,1.664,-0.95402,PVDAQ_10,night_or_low_power,system_10_2023_01_02.csv
2023-01-02 07:33:00,1.9618,-3.3425,117.71,1.6653,-1.2646,PVDAQ_10,night_or_low_power,system_10_2023_01_02.csv
2023-01-02 07:34:00,1.9618,-3.353,117.66,1.6662,-1.1315,PVDAQ_10,night_or_low_power,system_10_2023_01_02.csv
2023-01-02 07:35:00,2.0436,-3.3515,117.57,1.6656,-1.1537,PVDAQ_10,night_or_low_power,system_10_2023_01_02.csv
2023-01-02 07:36:00,2.8883,-3.3619,117.16,1.6656,-1.1981,PVDAQ_10,night_or_low_power,system_10_2023_01_02.csv
2023-01-02 07:37:00,3.2697,-3.3615,117.1,1.6659,-1.0428,PVDAQ_10,night_or_low_power,system_10_2023_01_02.csv
2023-01-02 07:38:00,3.5149,-3.3584,117.18,1.6653,-1.1759,PVDAQ_10,night_or_low_power,system_10_2023_01_02.csv
2023-01-02 07:39:00,3.8419,-3.364,117.35,1.665,-1.309,PVDAQ_10,night_or_low_power,system_10_2023_01_02.csv
2023-01-02 07:40:00,3.8964,-3.3682,117.4,1.6653,-1.1315,PVDAQ_10,night_or_low_power,system_10_2023_01_02.csv
2023-01-02 07:41:00,4.1416,-3.3642,117.35,1.6645,-0.97618,PVDAQ_10,night_or_low_power,system_10_2023_01_02.csv
2023-01-02 07:42:00,4.5776,-3.3698,117.34,1.6664,-1.1537,PVDAQ_10,night_or_low_power,system_10_2023_01_02.csv
2023-01-02 07:43:00,5.0136,-3.3715,117.35,1.6658,-1.553,PVDAQ_10,night_or_low_power,system_10_2023_01_02.csv
2023-01-02 07:44:00,5.8855,-3.3874,117.34,1.6664,-1.1093,PVDAQ_10,night_or_low_power,system_10_2023_01_02.csv
2023-01-02 07:45:00,5.9945,-3.3977,117.37,1.6661,-1.0982,PVDAQ_10,night_or_low_power,system_10_2023_01_02.csv
2023-01-02 07:46:00,6.7847,-3.4105,117.41,1.6642,-0.89853,PVDAQ_10,night_or_low_power,system_10_2023_01_02.csv
2023-01-02 07:47:00,7.1934,-3.4137,117.39,1.665,-1.0539,PVDAQ_10,night_or_low_power,system_10_2023_01_02.csv
2023-01-02 07:48:00,7.7929,-3.4289,117.39,1.665,-1.3423,PVDAQ_10,night_or_low_power,system_10_2023_01_02.csv
2023-01-02 07:49:00,7.8474,-3.4552,117.35,1.6664,-1.2202,PVDAQ_10,night_or_low_power,system_10_2023_01_02.csv
2023-01-02 07:50:00,7.7111,-3.4799,117.4,1.6645,-1.076,PVDAQ_10,night_or_low_power,system_10_2023_01_02.csv
2023-01-02 07:51:00,7.2207,-3.4887,117.38,1.6653,-1.1315,PVDAQ_10,night_or_low_power,system_10_2023_01_02.csv
2023-01-02 07:52:00,7.1934,-3.5079,117.4,1.665,-1.2868,PVDAQ_10,night_or_low_power,system_10_2023_01_02.csv
2023-01-02 07:53:00,7.1934,-3.5215,117.41,1.6658,-1.2202,PVDAQ_10,night_or_low_power,system_10_2023_01_02.csv
2023-01-02 07:54:00,7.2752,-3.5254,117.38,1.6653,-1.2979,PVDAQ_10,night_or_low_power,system_10_2023_01_02.csv
2023-01-02 07:55:00,7.8474,-3.5157,117.39,1.6653,-0.99837,PVDAQ_10,night_or_low_power,system_10_2023_01_02.csv
2023-01-02 07:56:00,7.8474,-3.5014,117.41,1.6667,-1.2646,PVDAQ_10,night_or_low_power,system_10_2023_01_02.csv
2023-01-02 07:57:00,7.8474,-3.4831,117.33,1.6647,-1.1315,PVDAQ_10,night_or_low_power,system_10_2023_01_02.csv
2023-01-02 07:58:00,8.555799999999998,-3.4824,117.3,1.6664,-1.1869,PVDAQ_10,night_or_low_power,system_10_2023_01_02.csv
2023-01-02 07:59:00,9.4004,-3.4959,117.36,1.6653,-1.2424,PVDAQ_10,night_or_low_power,system_10_2023_01_02.csv
2023-01-02 08:00:00,10.109,-3.511,117.27,1.6664,-1.3311,PVDAQ_10,night_or_low_power,system_10_2023_01_02.csv
2023-01-02 08:01:00,10.79,-3.5134,117.22,1.6666,-1.2091,PVDAQ_10,night_or_low_power,system_10_2023_01_02.csv
2023-01-02 08:02:00,11.498,-3.5293,117.24,1.665,-1.1647,PVDAQ_10,night_or_low_power,system_10_2023_01_02.csv
2023-01-02 08:03:00,11.771,-3.5181,117.22,1.6636,-1.0871,PVDAQ_10,night_or_low_power,system_10_2023_01_02.csv
2023-01-02 08:04:00,11.771,-3.5181,117.21,1.6653,-1.5086,PVDAQ_10,night_or_low_power,system_10_2023_01_02.csv
2023-01-02 08:05:00,10.517,-3.4854,117.23,1.6658,-1.2757,PVDAQ_10,night_or_low_power,system_10_2023_01_02.csv
2023-01-02 08:06:00,9.182200000000002,-3.4822,117.25,1.6647,-1.1315,PVDAQ_10,night_or_low_power,system_10_2023_01_02.csv
2023-01-02 08:07:00,8.500999999999998,-3.4846,117.35,1.6639,-1.3312,PVDAQ_10,night_or_low_power,system_10_2023_01_02.csv
2023-01-02 08:08:00,8.2285,-3.4814,117.33,1.6664,-1.2091,PVDAQ_10,night_or_low_power,system_10_2023_01_02.csv
2023-01-02 08:09:00,8.391999999999998,-3.4905,117.39,1.6636,-0.98729,PVDAQ_10,night_or_low_power,system_10_2023_01_02.csv
2023-01-02 08:10:00,7.8471,-3.4894,117.32,1.6653,-1.2646,PVDAQ_10,night_or_low_power,system_10_2023_01_02.csv
2023-01-02 08:11:00,8.1741,-3.4862,117.31,1.6634,-1.0206,PVDAQ_10,night_or_low_power,system_10_2023_01_02.csv
2023-01-02 08:12:00,10.027,-3.4791,117.32,1.6647,-1.1759,PVDAQ_10,night_or_low_power,system_10_2023_01_02.csv
2023-01-02 08:13:00,10.844,-3.4728,117.31,1.665,-1.1648,PVDAQ_10,night_or_low_power,system_10_2023_01_02.csv
2023-01-02 08:14:00,10.272,-3.4696,117.36,1.6647,-1.309,PVDAQ_10,night_or_low_power,system_10_2023_01_02.csv
2023-01-02 08:15:00,9.6728,-3.472,117.32,1.6661,-1.3201,PVDAQ_10,night_or_low_power,system_10_2023_01_02.csv
2023-01-02 08:16:00,10.272,-3.4704,117.27,1.6655,-1.6528,PVDAQ_10,night_or_low_power,system_10_2023_01_02.csv
2023-01-02 08:17:00,11.553,-3.4616,117.31,1.6633,-0.86524,PVDAQ_10,night_or_low_power,system_10_2023_01_02.csv
2023-01-02 08:18:00,11.798,-3.4459,117.3,1.665,-1.076,PVDAQ_10,night_or_low_power,system_10_2023_01_02.csv
2023-01-02 08:19:00,13.596,-3.434,117.23,1.6647,-1.0649,PVDAQ_10,night_or_low_power,system_10_2023_01_02.csv
2023-01-02 08:20:00,16.838,-3.4571,117.2,1.6669,-1.1758,PVDAQ_10,night_or_low_power,system_10_2023_01_02.csv
2023-01-02 08:21:00,18.664,-3.458,117.25,1.6636,-1.0316,PVDAQ_10,night_or_low_power,system_10_2023_01_02.csv
2023-01-02 08:22:00,22.261,-3.4437,117.25,1.6644,-0.98726,PVDAQ_10,cloudy,system_10_2023_01_02.csv
2023-01-02 08:23:00,27.356,-3.435,117.26,1.6644,-1.1869,PVDAQ_10,cloudy,system_10_2023_01_02.csv
2023-01-02 08:24:00,30.544,-3.4158,117.25,1.6647,-1.1758,PVDAQ_10,cloudy,system_10_2023_01_02.csv
2023-01-02 08:25:00,32.397,-3.3863,117.25,1.6655,-1.3311,PVDAQ_10,cloudy,system_10_2023_01_02.csv
2023-01-02 08:26:00,32.696,-3.3473,117.34,1.6658,-1.0871,PVDAQ_10,cloudy,system_10_2023_01_02.csv
2023-01-02 08:27:00,34.222,-3.329,117.3,1.665,-1.2424,PVDAQ_10,cloudy,system_10_2023_01_02.csv
2023-01-02 08:28:00,35.285,-3.3489,117.29,1.665,-1.2646,PVDAQ_10,cloudy,system_10_2023_01_02.csv
2023-01-02 08:29:00,35.203,-3.3736,117.32,1.6658,-1.3644,PVDAQ_10,cloudy,system_10_2023_01_02.csv
2023-01-02 08:30:00,34.359,-3.3715,117.25,1.665,-1.3089,PVDAQ_10,cloudy,system_10_2023_01_02.csv
2023-01-02 08:31:00,33.895,-3.3547,117.29,1.6658,-1.198,PVDAQ_10,cloudy,system_10_2023_01_02.csv
2023-01-02 08:32:00,34.059,-3.3476,117.32,1.6652,-1.1093,PVDAQ_10,cloudy,system_10_2023_01_02.csv
2023-01-02 08:33:00,34.903,-3.3256,117.31,1.6647,-1.1093,PVDAQ_10,cloudy,system_10_2023_01_02.csv
2023-01-02 08:34:00,36.619,-3.3232,117.27,1.6658,-1.3422,PVDAQ_10,cloudy,system_10_2023_01_02.csv
2023-01-02 08:35:00,37.273,-3.3289,117.29,1.6652,-1.3422,PVDAQ_10,cloudy,system_10_2023_01_02.csv
2023-01-02 08:36:00,37.219,-3.3397,117.29,1.6652,-1.2202,PVDAQ_10,cloudy,system_10_2023_01_02.csv
2023-01-02 08:37:00,36.674,-3.3317,117.33,1.665,-1.4864,PVDAQ_10,cloudy,system_10_2023_01_02.csv
2023-01-02 08:38:00,35.884,-3.3379,117.37,1.6655,-1.4088,PVDAQ_10,cloudy,system_10_2023_01_02.csv
2023-01-02 08:39:00,35.502,-3.373,117.28,1.6644,-1.1869,PVDAQ_10,cloudy,system_10_2023_01_02.csv
2023-01-02 08:40:00,37.056,-3.3802,117.28,1.6677,-1.2646,PVDAQ_10,cloudy,system_10_2023_01_02.csv
2023-01-02 08:41:00,39.399,-3.3963,117.31,1.6655,-1.4642,PVDAQ_10,cloudy,system_10_2023_01_02.csv
2023-01-02 08:42:00,41.388,-3.4014,117.32,1.6677,-1.5086,PVDAQ_10,cloudy,system_10_2023_01_02.csv
2023-01-02 08:43:00,42.996,-3.399,117.26,1.6647,-1.3311,PVDAQ_10,cloudy,system_10_2023_01_02.csv
2023-01-02 08:44:00,45.502,-3.3791,117.21,1.6663,-1.2202,PVDAQ_10,cloudy,system_10_2023_01_02.csv
2023-01-02 08:45:00,48.527,-3.3361,117.25,1.6644,-1.198,PVDAQ_10,cloudy,system_10_2023_01_02.csv
2023-01-02 08:46:00,49.099,-3.313,117.23,1.665,-1.0871,PVDAQ_10,cloudy,system_10_2023_01_02.csv
2023-01-02 08:47:00,49.781,-3.2967,117.1,1.6641,-1.2313,PVDAQ_10,cloudy,system_10_2023_01_02.csv
2023-01-02 08:48:00,51.307,-3.2937,116.91,1.6658,-1.2646,PVDAQ_10,cloudy,system_10_2023_01_02.csv
2023-01-02 08:49:00,52.315,-3.3494,116.92,1.6658,-1.2313,PVDAQ_10,cloudy,system_10_2023_01_02.csv
2023-01-02 08:50:00,52.886,-3.3551,116.94,1.6663,-1.4975,PVDAQ_10,cloudy,system_10_2023_01_02.csv
2023-01-02 08:51:00,53.703,-3.3561,117.04,1.665,-1.2535,PVDAQ_10,cloudy,system_10_2023_01_02.csv
2023-01-02 08:52:00,54.874,-3.3489,117.31,1.6647,-1.2313,PVDAQ_10,cloudy,system_10_2023_01_02.csv
2023-01-02 08:53:00,56.891,-3.3247,117.3,1.6644,-1.1314,PVDAQ_10,cloudy,system_10_2023_01_02.csv
2023-01-02 08:54:00,58.308,-3.3324,117.28,1.6652,-1.3644,PVDAQ_10,cloudy,system_10_2023_01_02.csv
