time,irradiance,temperature,voltage,current,power,source_site,weather_condition,source_file,date,irradiance_rolling_std,operating_scenario
2023-01-02 13:42:00,55.331,-4.2231,117.11,1.6178,0.0,PVDAQ_10,cloudy,system_10_2023_01_02.csv,2023-01-02,5.147403351862188,low_temperature
2023-01-02 13:43:00,60.643,-4.2056,117.05,1.6175,0.0,PVDAQ_10,cloudy,system_10_2023_01_02.csv,2023-01-02,7.001906140480279,low_temperature
2023-01-02 13:44:00,63.122,-4.1656,117.0,1.6197,0.0,PVDAQ_10,cloudy,system_10_2023_01_02.csv,2023-01-02,8.552905359895757,low_temperature
2023-01-02 13:45:00,62.822,-4.1984,117.0,1.6175,0.0,PVDAQ_10,cloudy,system_10_2023_01_02.csv,2023-01-02,9.54161836977256,low_temperature
2023-01-02 13:46:00,61.76,-4.1985,116.99,1.6192,0.0,PVDAQ_10,cloudy,system_10_2023_01_02.csv,2023-01-02,10.076611139999503,low_temperature
2023-01-02 13:47:00,59.771,-4.2158,117.01,1.6186,0.0,PVDAQ_10,cloudy,system_10_2023_01_02.csv,2023-01-02,10.230056317403061,low_temperature
2023-01-02 13:48:00,59.662,-4.211,117.02,1.618,0.0,PVDAQ_10,cloudy,system_10_2023_01_02.csv,2023-01-02,10.145928577283279,low_temperature
2023-01-02 13:49:00,59.826,-4.1725,116.82,1.6186,0.0,PVDAQ_10,cloudy,system_10_2023_01_02.csv,2023-01-02,9.760653026070207,low_temperature
2023-01-02 13:50:00,58.002,-4.1715,116.73,1.6164,0.0,PVDAQ_10,cloudy,system_10_2023_01_02.csv,2023-01-02,9.018695032837815,low_temperature
2023-01-02 13:51:00,54.787,-4.1523,116.76,1.6189,0.0,PVDAQ_10,cloudy,system_10_2023_01_02.csv,2023-01-02,8.047071787456376,low_temperature
2023-01-02 13:52:00,50.864,-4.1698,116.76,1.618,0.0,PVDAQ_10,cloudy,system_10_2023_01_02.csv,2023-01-02,6.968278172930061,low_temperature
2023-01-02 13:53:00,46.424,-4.1969,116.69,1.6183,0.0,PVDAQ_10,cloudy,system_10_2023_01_02.csv,2023-01-02,6.362892467461348,low_temperature
2023-01-02 13:54:00,43.346,-4.1913,116.7,1.6205,0.0,PVDAQ_10,cloudy,system_10_2023_01_02.csv,2023-01-02,6.4392351793775555,low_temperature
2023-01-02 13:55:00,39.45,-4.2388,116.75,1.618,0.0,PVDAQ_10,cloudy,system_10_2023_01_02.csv,2023-01-02,7.420918278443274,low_temperature
2023-01-02 13:56:00,36.044,-4.252,116.71,1.618,0.0,PVDAQ_10,cloudy,system_10_2023_01_02.csv,2023-01-02,8.854888809503304,low_temperature
2023-01-02 13:57:00,33.21,-4.2888,116.69,1.6175,0.0,PVDAQ_10,cloudy,system_10_2023_01_02.csv,2023-01-02,10.354519564403711,low_temperature
2023-01-02 13:58:00,31.63,-4.3157,116.67,1.6189,0.0,PVDAQ_10,cloudy,system_10_2023_01_02.csv,2023-01-02,11.41050486968249,low_temperature
2023-01-02 13:59:00,30.731,-4.3434,116.71,1.6183,0.0,PVDAQ_10,cloudy,system_10_2023_01_02.csv,2023-01-02,11.947069535887598,low_temperature
2023-01-02 14:00:00,31.467,-4.3234,116.65,1.6186,0.0,PVDAQ_10,cloudy,system_10_2023_01_02.csv,2023-01-02,12.015410827453065,low_temperature
2023-01-02 14:01:00,31.521,-4.3326,116.71,1.6194,0.0,PVDAQ_10,cloudy,system_10_2023_01_02.csv,2023-01-02,11.800737368006578,low_temperature
2023-01-02 14:02:00,29.914,-4.3617,116.68,1.618,0.0,PVDAQ_10,cloudy,system_10_2023_01_02.csv,2023-01-02,11.547036761916356,low_temperature
2023-01-02 14:03:00,28.115,-4.3529,116.61,1.6186,0.0,PVDAQ_10,cloudy,system_10_2023_01_02.csv,2023-01-02,11.052171562966178,low_temperature
2023-01-02 14:04:00,27.598,-4.3205,116.68,1.6183,0.0,PVDAQ_10,cloudy,system_10_2023_01_02.csv,2023-01-02,10.087159467556011,low_temperature
2023-01-02 14:05:00,27.953,-4.306,116.78,1.6161,0.0,PVDAQ_10,cloudy,system_10_2023_01_02.csv,2023-01-02,8.773374182317342,low_temperature
2023-01-02 14:06:00,28.852,-4.3268,116.88,1.6194,0.0,PVDAQ_10,cloudy,system_10_2023_01_02.csv,2023-01-02,7.277514173325427,low_temperature
2023-01-02 14:07:00,30.324,-4.3622,116.9,1.6189,0.0,PVDAQ_10,cloudy,system_10_2023_01_02.csv,2023-01-02,5.7443134423449465,low_temperature
2023-01-02 14:08:00,29.888,-4.3733,116.91,1.6178,0.0,PVDAQ_10,cloudy,system_10_2023_01_02.csv,2023-01-02,4.445646166553355,low_temperature
2023-01-02 14:09:00,28.907,-4.3645,116.94,1.6186,0.0,PVDAQ_10,cloudy,system_10_2023_01_02.csv,2023-01-02,3.2039207335328963,low_temperature
2023-01-02 14:10:00,29.315,-4.338,116.88,1.6178,0.0,PVDAQ_10,cloudy,system_10_2023_01_02.csv,2023-01-02,2.2219129724717295,low_temperature
2023-01-02 14:11:00,30.541,-4.3244,116.86,1.6192,0.0,PVDAQ_10,cloudy,system_10_2023_01_02.csv,2023-01-02,1.5782727207449547,low_temperature
2023-01-02 14:12:00,30.895,-4.3092,116.91,1.6183,0.0,PVDAQ_10,cloudy,system_10_2023_01_02.csv,2023-01-02,1.3363696986701965,low_temperature
2023-01-02 14:13:00,30.677,-4.3168,116.92,1.6161,0.0,PVDAQ_10,cloudy,system_10_2023_01_02.csv,2023-01-02,1.266174715281864,low_temperature
2023-01-02 14:14:00,31.985,-4.3279,116.88,1.6205,0.0,PVDAQ_10,cloudy,system_10_2023_01_02.csv,2023-01-02,1.3705551986243578,low_temperature
