measured_on,das_battery_voltage__351,das_temp__350,dc_pos_current__348,dc_pos_voltage__347,dc_power__346,module_temp_1__349,poa_irradiance__345,system_id
2020-01-01 09:45:00,12.15285,9.162052,4.014592,152.1737,610.1183,18.61269,534.2526,2
2020-01-01 09:50:00,12.15289,9.731762,4.426452,151.683,670.527,23.18663,499.6015,2
2020-01-01 09:55:00,12.15253,10.38216,5.05702,152.5502,770.4982,26.13518,558.4641,2
2020-01-01 10:00:00,12.1523,11.02029,6.891731,150.1711,1035.05,29.76267,665.3831,2
2020-01-01 10:05:00,12.15216,11.72152,9.351583,154.9867,1451.863,32.94897,694.4451,2
2020-01-01 10:10:00,12.15089,12.53071,10.29497,164.6839,1695.569,35.37376,731.9239,2
2020-01-01 10:15:00,12.14939,13.27999,8.719198,173.2373,1508.52,35.94433,612.1846,2
2020-01-01 10:20:00,12.14707,13.85516,5.664082,177.9559,1009.631,33.1404,402.4115,2
2020-01-01 10:25:00,12.14669,14.2047,6.887353,186.7344,1282.19,31.63479,494.0126,2
2020-01-01 10:30:00,12.1465,14.48217,5.202611,179.0407,932.6332000000002,29.50746,370.1536,2
2020-01-01 10:35:00,12.14658,14.6764,2.935826,190.632,558.3904,25.71079,219.3806,2
2020-01-01 10:40:00,12.14678,14.74666,2.302577,191.4973,440.9336,21.71629,175.1547,2
2020-01-01 10:45:00,12.14642,14.74026,2.14515,194.2148,416.582,19.59603,164.4988,2
2020-01-01 10:50:00,12.14645,14.72034,2.090639,194.477,406.5553,18.49661,159.7788,2
2020-01-01 10:55:00,12.14608,14.68313,1.894744,194.1676,367.8808,17.51902,145.7047,2
2020-01-01 11:00:00,12.14568,14.64164,1.570293,193.5455,303.9298,15.83004,124.3563,2
2020-01-01 11:05:00,12.14628,14.5759,1.410432,194.7221,274.6256,13.71758,114.1694,2
2020-01-01 11:10:00,12.14637,14.47065,1.409754,197.5809,278.4956,12.76797,116.3046,2
2020-01-01 11:15:00,12.14725,14.34545,1.678131,199.3066,334.478,12.33786,135.4178,2
2020-01-01 11:20:00,12.14891,14.21415,2.096235,202.3369,424.1322,12.53591,165.8539,2
2020-01-01 11:25:00,12.14935,14.0984,2.137887,200.8565,429.4927,12.7547,168.8345,2
2020-01-01 11:30:00,12.1499,13.99542,1.841814,200.2033,368.6852,12.87301,150.4078,2
2020-01-01 11:35:00,12.15115,13.8982,1.656291,197.8203,327.6545,12.58238,135.4429,2
2020-01-01 11:40:00,12.15036,13.81118,1.660569,198.4646,329.5492,12.46671,134.9367,2
2020-01-01 11:45:00,12.15069,13.72145,1.585369,194.8983,309.0134,12.10477,127.3806,2
2020-01-01 11:50:00,12.1511,13.61824,1.30911,195.6985,256.1929,11.37936,106.9074,2
2020-01-01 11:55:00,12.15134,13.50445,1.070901,191.8585,205.4906,10.68159,87.93474,2
2020-01-01 12:00:00,12.15157,13.38335,0.9612675,188.9135,181.6341,10.21068,78.54304999999998,2
2020-01-01 12:05:00,12.15166,13.27016,0.9146881,183.7448,168.0613,9.867624,73.42031,2
2020-01-01 12:10:00,12.15189,13.16996,0.8237332,184.1777,151.7071,9.643205,67.07778,2
2020-01-01 12:15:00,12.15192,13.0884,0.7253448,191.2078,138.6867,9.466887,62.32389,2
2020-01-01 12:20:00,12.15194,13.01396,0.8595365,191.7129,164.7323,9.498887000000002,71.99661,2
2020-01-01 12:25:00,12.15195,12.95278,1.150459,197.1309,226.801,9.659543,93.22205,2
2020-01-01 12:30:00,12.15195,12.89027,1.342963,199.0841,267.3177,10.11866,107.4284,2
2020-01-01 12:35:00,12.15196,12.8391,1.353558,199.2172,269.5573,10.51228,108.49,2
2020-01-01 12:40:00,12.15196,12.813,1.249299,197.3741,246.5867,10.62637,102.3082,2
2020-01-01 12:45:00,12.15196,12.79354,1.33284,198.809,265.0684,10.65037,110.0311,2
2020-01-01 12:50:00,12.15196,12.77923,1.71742,203.0866,348.9987,11.05034,139.7782,2
2020-01-01 12:55:00,12.15196,12.75513,2.216155,201.5714,446.5652,12.03692,174.5694,2
2020-01-01 13:00:00,12.15196,12.7442,2.553241,204.6528,522.5322,13.27887,201.4259,2
2020-01-01 13:05:00,12.15196,12.7442,2.474641,201.1352,497.7434,13.87621,193.1014,2
2020-01-01 13:10:00,12.15187,12.7235,2.580712,202.1482,521.8618,14.21761,204.4693,2
2020-01-01 13:15:00,12.15196,12.72888,3.690526,197.8985,729.9258,15.57988,295.9118,2
2020-01-01 13:20:00,12.15196,12.7442,5.026353,197.0315,990.9366,18.17842,419.8086,2
2020-01-01 13:25:00,12.15196,12.76153,4.885135,179.009,873.6,20.26077,370.0138,2
2020-01-01 13:30:00,12.15187,12.81974,4.899869,195.0909,946.3552,20.91506,420.2148,2
2020-01-01 13:35:00,12.15114,12.90096,5.020081,190.5829,961.5862,23.63553,447.3544,2
2020-01-01 13:40:00,12.15086,13.00673,7.80903,183.8061,1433.58,29.56812,816.9539,2
